,title,location,summary_review,review_score,movie_score,genre
343,Gunday,Bangladesh,mislead fact ,1.0,2.0,Action
344,Gunday,Dhaka,disrespect history of bangladesh ,1.0,2.0,Action
345,Gunday,USA,wrong history humiliating people ' self respect ,1.0,2.0,Action
346,Gunday,"dhaka, bangladesh",the movie be base on a false story and be distort the history of bangladesh and be totally misleading ,1.0,2.0,Action
347,Gunday,UNKNOWN,bangladesh - india relationship ,1.0,2.0,Action
348,Gunday,UNKNOWN,worst movie i have ever see ,1.0,2.0,Action
349,Gunday,Bangladesh,manipulate bangladesh 's liberation war history ,1.0,2.0,Action
350,Gunday,UNKNOWN,pack of lie movie ,1.0,2.0,Action
351,Gunday,UNKNOWN,those who do not have any historical knowledge should stay out of it ,2.0,2.0,Action
352,Gunday,Dhaka,distortion of history ,1.0,2.0,Action
353,Gunday,sydney australia,manipulate bangladesh liberation war history ,1.0,2.0,Action
354,Gunday,Bangladesh,manipulate bangladesh 's liberation war 1971 history ,1.0,2.0,Action
355,Gunday,dhaka,rubbish ,1.0,2.0,Action
356,Gunday,"Narayanganj, Bangladesh",protest against history manipulation ,1.0,2.0,Action
357,Gunday,"Dhaka, Bangladesh",wrong history telecast ,1.0,2.0,Action
358,Gunday,Bangladesh,insulting and aggravate to an entire nation ,1.0,2.0,Action
359,Gunday,Bangladesh,about gunday ,1.0,2.0,Action
360,Gunday,"Auckland, New Zealand",i just waste my money watch something that i will regret so bad ,1.0,2.0,Action
361,Gunday,Bangladesh,bollywood mean fake .. ,1.0,2.0,Action
362,Gunday,UNKNOWN,wrong history ,1.0,2.0,Action
363,Gunday,Bangladesh,represent fake history in that movie ,1.0,2.0,Action
364,Gunday,thailand,do not expect such big banner film to distort history ,1.0,2.0,Action
365,Gunday,"Kansas, USA",shameless distortion of the history of bangladeshi struggle for independence from pakistan ,1.0,2.0,Action
366,Gunday,bangladesh,this movie play with the history everyone should boycott it ,1.0,2.0,Action
367,Gunday,Dhaka,idiotic story ,1.0,2.0,Action
368,Gunday,UNKNOWN,on your face bastard ,1.0,2.0,Action
369,Gunday,Dhaka,who do you think you be ,1.0,2.0,Action
370,Gunday,"dhaka, bangladesh",gunday : manipulating bangladesh 's liberation war history of 1971 ,1.0,2.0,Action
371,Gunday,UNKNOWN,bad script writing and distorted history ,1.0,2.0,Action
372,Gunday,London,wrong information show ,1.0,2.0,Action
373,Gunday,UNKNOWN,one of the bad in recent bollywood cinema lineup ,1.0,2.0,Action
374,Gunday,Bangladesh,bulshit ,1.0,2.0,Action
375,Gunday,Bangladesh,a movie that lie ,1.0,2.0,Action
376,Gunday,"Dhaka, Bangladesh",bangladesh be never bear from the war between india and pakistan 1971 ,1.0,2.0,Action
377,Gunday,United Kingdom,india be play dirty game with bangladesh ,1.0,2.0,Action
378,Gunday,"Dhaka, Bangladesh",this be the most bad movie ,2.0,2.0,Action
379,Gunday,"Dhanmondi, Dhaka",infiltration of our history of   war in 1971 ,1.0,2.0,Action
380,Gunday,Bangladesh,history have be neglect ,1.0,2.0,Action
381,Gunday,UNKNOWN,distortion of historical fact ,1.0,2.0,Action
382,Gunday,Milan,fake and history misguide movie plot ,1.0,2.0,Action
383,Gunday,"Dhaka, Bangladesh",rubbish movie and misrepresention of the liberation war of bangladesh ,1.0,2.0,Action
384,Gunday,"Dhaka, Bangladesh",fraudulent history ,2.0,2.0,Action
385,Gunday,"Noakhali, Bangladesh",insult of whole martyr ,1.0,2.0,Action
386,Gunday,Malaysia,protest ,1.0,2.0,Action
387,Gunday,Dhaka,its an insult to bangladesh liberation war history ,1.0,2.0,Action
388,Gunday,germany,this movie be a disgrace ,1.0,2.0,Action
389,Gunday,"Dhaka, Bangladesh",history be present in wrong way in this movie ,1.0,2.0,Action
390,Gunday,Bangladesh,manipulate bangladesh 's liberation war history ,1.0,2.0,Action
391,Gunday,Bangladesh,manipulate bangladesh 's liberation war history ,1.0,2.0,Action
392,Gunday,Bangladesh,most cheap indian movie ,1.0,2.0,Action
393,Gunday,UNKNOWN,protest from bangladesh ,1.0,2.0,Action
394,Gunday,"Dhaka, Bangladesh",manipulate the history of bangladesh ,1.0,2.0,Action
395,Gunday,Bangladesh,manipulate bangladesh 's liberation war history ,1.0,2.0,Action
396,Gunday,Dhaka,about the beginning of the movie ,1.0,2.0,Action
397,Gunday,"Dhaka, Bangladesh",this be really a wire movie which i cud not finish ... .... ,2.0,2.0,Action
398,Gunday,"Melbourne, Australia",depict a wrongful story background ,1.0,2.0,Action
399,Gunday,Bangladesh,worst movie ever ,1.0,2.0,Action
400,Gunday,"Dhaka, Bangladesh",gunday : manipulating bangladesh 's liberation war history ( boycott this movie ) ) ,1.0,2.0,Action
401,Gunday,UNKNOWN,utter rubbish ,1.0,2.0,Action
402,Gunday,Chittagong,i be upset of this movie ,1.0,2.0,Action
403,Gunday,England,wrong history portray ,1.0,2.0,Action
404,Gunday,Bangladesh,"i strongly protest---- "" gunday -movie "" ",1.0,2.0,Action
405,Gunday,"Rajshahi, Bangladesh",falsify about the history about the victory of bangladesh ,1.0,2.0,Action
406,Gunday,UNKNOWN,the movie have humiliate the true history of independence war of bangladesh ,1.0,2.0,Action
407,Gunday,Khulna,manipulate the history of 1971 ,1.0,2.0,Action
408,Gunday,Bangladesh,bad movie ,1.0,2.0,Action
409,Gunday,"Dhaka, Bangladesh",change the history of bangladesh ,2.0,2.0,Action
410,Gunday,United Kingdom,start disaster in bangladesh ,1.0,2.0,Action
411,Gunday,Dhaka,bogus movie with awry story!humiliat bangladesh & bangladeshi 's ,2.0,2.0,Action
412,Gunday,dHAKA,manipulate bangladesh 's liberation war history ,1.0,2.0,Action
413,Gunday,Bangladesh,i do not like ,1.0,2.0,Action
414,Gunday,United Arab Emirates,an average movie over - hype to the point it be a letdown ,5.0,2.0,Action
415,Gunday,UNKNOWN,even if the historical error be ignored..the movie be complete bullshit ,2.0,2.0,Action
416,Gunday,"chittagong, Bangladesh",i strongly protest as a bangladeshi ,1.0,2.0,Action
417,Gunday,"new york, USA",a movie which insult a nation ,2.0,2.0,Action
418,Gunday,London,bogus film ,1.0,2.0,Action
419,Gunday,United States,it ' a day dream of the director and writer ,1.0,2.0,Action
420,Gunday,UNKNOWN,u simply can not change the history ,1.0,2.0,Action
421,Gunday,Bangladesh,disrespect to bangladesh disrespect to history ,1.0,2.0,Action
422,Gunday,"Milwaukee, Wisconsin",war between india and pakistan happen on 1971 seriously be you crazy ,1.0,2.0,Action
423,Gunday,Bangladesh,do not mess with the tiger ,1.0,2.0,Action
424,Gunday,Bangladesh,dumb - as indian ,1.0,2.0,Action
425,Gunday,Dhaka,a message for son of khanki and vegetable prostitute ,1.0,2.0,Action
426,Gunday,UNKNOWN,history distortion happen in this movie ,1.0,2.0,Action
427,Gunday,"Dhaka, Bangladesh",protest ,1.0,2.0,Action
428,Gunday,Dhaka,gunday : manipulating bangladesh 's liberation war history ,1.0,2.0,Action
429,Gunday,Dhaka,protest as a bangladeshi ,1.0,2.0,Action
430,Gunday,Bangladesh,gunday manipulate the history of a nation ,1.0,2.0,Action
431,Gunday,Italy,director show a stupid mentality here ,1.0,2.0,Action
432,Gunday,Malaysia,this be unexpected and wrong informative movie ,1.0,2.0,Action
433,Gunday,Bangladesh,nobody have any right to change the history of bangladesh shame on you guy ,1.0,2.0,Action
434,Gunday,dhaka,protest against the proper manipulation of a country 's birth history ,2.0,2.0,Action
435,Gunday,UNKNOWN,the most offensive movie which manipulate our liberation war history ,1.0,2.0,Action
436,Gunday,Bangladesh,one of the most offensive historic absurdity and abomination ,1.0,2.0,Action
437,Gunday,dhaka,protest this movie ,2.0,2.0,Action
438,Gunday,Bangladesh,manipulation of the history of our great liberation war ,1.0,2.0,Action
439,Gunday,UNKNOWN,this be an abomination ,1.0,2.0,Action
440,Gunday,Bangladesh,protest about the story in gunday ,1.0,2.0,Action
441,Gunday,Dhaka,this gunday movie contain historical lie ,2.0,2.0,Action
442,Gunday,UNKNOWN,this be one of those most severe film you can sturdy process which be complete of traditionally unsuitable incorrect and foolish event ,1.0,2.0,Action
443,Gunday,Bangladesh,worst movie with false history shame on yashraj film ,1.0,2.0,Action
444,Gunday,"Dhaka, Bangladesh",the worsest movie ,1.0,2.0,Action
445,Gunday,edmonton canada,full of false information ,1.0,2.0,Action
446,Gunday,Bangladesh,bad movie ever with the twisted history of three neighbour country ,2.0,2.0,Action
447,Gunday,United States,legendary ,10.0,2.0,Action
448,Gunday,Pakistan,people tend to choose love over friendship but it all depend on the bond between love and friendship ,10.0,2.0,Action
449,Gunday,USA,wow how can people judge a fictional movie base on one thing top 5 movie of this year by far ,10.0,2.0,Action
450,Gunday,Bangladesh,wake up shitty indian .. .... stop lie ... .... ,1.0,2.0,Action
451,Gunday,Delhi,bangladeshi 's : do you have internet ,7.0,2.0,Action
452,Gunday,United Kingdom,put aside the factual inaccuracy - the film be excellent ,10.0,2.0,Action
453,Gunday,United States,kolkatta tag team ,8.0,2.0,Action
454,Gunday,India,probably the bad ,1.0,2.0,Action
455,Gunday,India,it be really a good try ,10.0,2.0,Action
456,Gunday,Nepal,a stale story served in a garnished plate .... ,4.0,2.0,Action
457,Gunday,Bangladesh,fully waste of time and irrelevant story ,1.0,2.0,Action
458,Gunday,hyderabad,bad and pathetic movie ,1.0,2.0,Action
459,Gunday,"Delhi, India",nothing special at all ,2.0,2.0,Action
460,Gunday,"Dhaka, Bangladesh",why this film be under rat ,1.0,2.0,Action
461,Gunday,UNKNOWN,disappoint .. watch it if you like ranveer ,4.0,2.0,Action
462,Gunday,chennai,gunday ( u/a ) hindi ------------ my rating : ★★★★ entertainer ,8.0,2.0,Action
463,Gunday,Turkey,not bad movie ,5.0,2.0,Action
464,Gunday,"London, Somalia",the best movie ever ,1.0,2.0,Action
465,Gunday,"Bradenton, Florida",could the movie be that bad ,3.0,2.0,Action
466,Gunday,United States,better than the rating say ,4.0,2.0,Action
467,Gunday,India,mediocre and over rat ,3.0,2.0,Action
468,Gunday,India,out of the box ... .mean 0/10 ,1.0,2.0,Action
469,Gunday,UNKNOWN,bad film i ever see ,1.0,2.0,Action
470,Gunday,toronto,the 70 's call .... .... .... they want their movie back ,2.0,2.0,Action
471,Gunday,India,treat for masala - lover ,9.0,2.0,Action
472,Gunday,UNKNOWN,ignore the lack of historical accuracy ( as it be fiction ) it be not really a bad movie ,7.0,2.0,Action
473,Gunday,India,gunday be about bromance and not the liberation war of bangladesh ,6.0,2.0,Action
474,Gunday,"Pune, India",manipulate history of the liberation war of bangladesh fail attempt ,2.0,2.0,Action
475,Gunday,India,all style zero substance inept outcome ,2.0,2.0,Action
476,Gunday,UNKNOWN,there be nothing to like in gunday ,2.0,2.0,Action
477,Gunday,Bangladesh,manipulate the history ,1.0,2.0,Action
478,Gunday,"Dhaka, Bangladesh",bangladesh condemn gunday ,1.0,2.0,Action
479,Gunday,Bangladesh,it should be ban because of change the freedom history of bangladesh ,1.0,2.0,Action
480,Gunday,"Khulna, Bangladesh",gunday be the bad movie of history ,1.0,2.0,Action
481,Gunday,"Dhaka, Bangladesh",this film be nothing but a stupid story ,1.0,2.0,Action
482,Gunday,United States,i hate this movie ,1.0,2.0,Action
483,Gunday,Bangladesh,"a so call "" fiction "" from nowhere ",1.0,2.0,Action
484,Gunday,"London, England",disgusting despicable derogatory ,1.0,2.0,Action
485,Gunday,"London, England",this be one of the most disgusting strategy to gain money i have see thus far ,1.0,2.0,Action
486,Gunday,Dhaka,poor dumb as yashrajfilms better start sell pinup magazine on the street - i mean it ,1.0,2.0,Action
487,Gunday,Bangladesh,shameless yash raj fil manipulator of history ,1.0,2.0,Action
488,Gunday,UNKNOWN,i strongly protest as a bangladeshi ,1.0,2.0,Action
489,Gunday,"Dhaka, Bangladesh",history wrongly depict ,1.0,2.0,Action
490,Gunday,UNKNOWN,please do not mess up the glorious history of bangladesh ,1.0,2.0,Action
491,Gunday,Bangladesh,what a shame for bollywood filmmaker ,2.0,2.0,Action
492,Gunday,"Dhaka, Bangladesh",bad creation from a big production like yash raj film ,1.0,2.0,Action
493,Gunday,London,bad decision ,2.0,2.0,Action
494,Gunday,London,a movie which should be ban ,1.0,2.0,Action
495,Gunday,London,total misrepresentation of the war in 1971 ,1.0,2.0,Action
496,Gunday,UNKNOWN,distortion of a nation history ... ,1.0,2.0,Action
497,Gunday,India,how how how this movie be become so famous ,1.0,2.0,Action
498,Gunday,BANGLADESH,stupid movie ,2.0,2.0,Action
499,Gunday,Dhaka,it ' a mispronunciation of our history i strongly protest as a bangladeshi ,1.0,2.0,Action
500,Gunday,UNKNOWN,indian filmmaker should have a history lesson before attempt such crap ,1.0,2.0,Action
501,Gunday,"Dhaka, Bangladesh",manipulate bangladesh 's liberation war history ,1.0,2.0,Action
502,Gunday,Dhaka,""" gunday "" the bad movie ever ",1.0,2.0,Action
503,Gunday,UNKNOWN,this movie show wrong thing and give wrong information about pakistan - bangladesh war in 1971 ,1.0,2.0,Action
504,Gunday,Bangladesh,"a lame,overtold story with a false retelling of a very sensitive history ",1.0,2.0,Action
505,Gunday,"Kuala Lumpur, Malaysia",do not play with bangladeshi 's war history ,1.0,2.0,Action
506,Gunday,UNKNOWN,poor rating ,1.0,2.0,Action
507,Gunday,Dhaka Bangladesh,pakistan&india 's 3rd war ,1.0,2.0,Action
508,Gunday,Bangladesh,tweak the history of bangladesh liberation war ,1.0,2.0,Action
509,Gunday,Bangladesh,disappoint storyline ,1.0,2.0,Action
510,Gunday,cuet,wrong information about bangladesh liberation war ,1.0,2.0,Action
511,Gunday,UNKNOWN,say apology mr. adi ,1.0,2.0,Action
512,Gunday,London,what would you say if warner bros make a movie say churchil kill jew and cause the holocaust or   u be ally of nazi in the ww2 ,1.0,2.0,Action
513,Gunday,atlanta,utterly disgust ,1.0,2.0,Action
514,Gunday,Dhaka,the theme of the film be against the spirit of bangladesh and i strongly condemn this ,1.0,2.0,Action
515,Gunday,UNKNOWN,request to correct the history ,2.0,2.0,Action
516,Gunday,JU. Savar.,gunday : intentionally show disrespect to the martyr of independent war of bangladesh and pollute our history ,1.0,2.0,Action
517,Gunday,Bangladesh,disgust movie ,1.0,2.0,Action
518,Gunday,"Dhaka, Bangladesh",the first hilarious movie from yrf banner ,1.0,2.0,Action
519,Gunday,Bangladesh,foul indian movie ever ,1.0,2.0,Action
520,Gunday,Bangladesh,manipulate bangladesh 's liberation war history ,1.0,2.0,Action
521,Gunday,"Dhaka, Bangladesh",one of the top historical movie mistake ,1.0,2.0,Action
522,Gunday,"Dhaka, Bangladesh",the most dumbass movie of the universe -_- ,1.0,2.0,Action
523,Gunday,"dhaka, bangladesh",guday be a rubbish film i ever see ,1.0,2.0,Action
524,Gunday,Bangladesh,note but an idiotic story ,1.0,2.0,Action
525,Gunday,Dhaka,review of the film gunday ,2.0,2.0,Action
526,Gunday,Sylhet Bangladesh,true history be change in the movie ,2.0,2.0,Action
527,Gunday,bangladesh,it disrespect our history ,1.0,2.0,Action
528,Gunday,Canada,historically inappropriate inaccurate and dumb event ,1.0,2.0,Action
529,Gunday,Australia,i highly protest to yash raj film to misrepresent bangladeshi liberation war 's histry ,1.0,2.0,Action
530,Gunday,"Bangladesh, Dhaka",absolutely repulsive ,1.0,2.0,Action
531,Gunday,"Dhaka, Bangladesh",gunday ,1.0,2.0,Action
532,Gunday,united states,re shoot the film ,1.0,2.0,Action
533,Gunday,"Punjab, India",i strongly protest as a bangladeshi ,1.0,2.0,Action
534,Gunday,"London, England",shame for bollywood ,1.0,2.0,Action
535,Gunday,india,wrong imformation about bangladesh history .. ,2.0,2.0,Action
536,Gunday,Bangladesh,actually this movie present the history of bangladesh 's liberal war in wrong direction which be very much annoying to all bangladeshi ,1.0,2.0,Action
537,Gunday,United Kingdom,awful movie ,1.0,2.0,Action
538,Gunday,Bangladesh,wrong information and baseless movie ,1.0,2.0,Action
539,Gunday,dhaka,stop change history ,1.0,2.0,Action
540,Gunday,Dhaka,disappoint   & unacceptable ,1.0,2.0,Action
541,Gunday,UNKNOWN,falsehood ,1.0,2.0,Action
542,Gunday,"London, England",disrespectful should do apologize to bangladesh ,1.0,2.0,Action
543,Gunday,Bangladesh,always mind it ... .... ,1.0,2.0,Action
544,Gunday,Farmgate,very hypocritical movie ,1.0,2.0,Action
545,Gunday,"Toronto, Canada",distortion of war history make this film- the bad ,1.0,2.0,Action
546,Gunday,Bangladesh,mistry film ,1.0,2.0,Action
547,Gunday,Bangladesh,meaningless and totally false story of the liberation war of bangladesh ,2.0,2.0,Action
548,Gunday,Canada,shitty movie ,1.0,2.0,Action
549,Gunday,UNKNOWN,the bad movie without have the fact ,1.0,2.0,Action
550,Gunday,dhaka,total mess with wrong history info ,1.0,2.0,Action
551,Gunday,UNKNOWN,one of the bad movie ever ,1.0,2.0,Action
552,Gunday,london,unexpected lie ,2.0,2.0,Action
553,Gunday,london,purely alter the history of liberation war in bangladesh 1971 dumb producer .. ,1.0,2.0,Action
554,Gunday,BUET,shame on you yash raj film ,1.0,2.0,Action
555,Gunday,Bangladesh,manipulate bangladesh 's liberation war history - bogus ,1.0,2.0,Action
556,Gunday,dhaka,bad movie one can ever make ,2.0,2.0,Action
557,Gunday,Sylhet,gunday?!!!- unday(the - egg ) should be a   better name .. :d ,1.0,2.0,Action
558,Gunday,"Dhaka, Bangladesh",worst movie for its storyline .. ,2.0,2.0,Action
